"id","period","player_appearance_id","addressee_player_appearance_id","accurate","pressing_player_appearance_id","press_induced_outcome","pass_angle","minute","stage"
245110,"half_1",40873,40862,False,40855,"turnover",NULL,35,"top"
245111,"half_1",40873,40859,False,40859,"turnover",NULL,43,"middle"
245112,"half_2",40873,40857,False,40855,"ball_carry",NULL,2,"middle"
245113,"half_2",40873,40869,True,40860,"lateral_pass","-78.45883282689186",10,"top"
245309,"half_2",40871,40863,False,40859,"turnover",NULL,15,"middle"
245310,"half_2",40871,40883,True,40865,"lateral_pass","-86.25259442959805",25,"top"
245311,"half_2",40871,40857,False,40856,"turnover",NULL,43,"middle"
245312,"half_2",40871,40852,False,40865,"turnover",NULL,47,"middle"
237622,"half_1",39973,39975,True,39993,"forward_pass","-11.409067108640178",12,"middle"
237623,"half_1",39973,39977,True,39993,"backward_pass","-74.46935423047307",19,"middle"
237624,"half_1",39973,39977,True,39993,"lateral_pass","-78.36944111355824",19,"top"
237625,"half_1",39973,39999,False,39993,"turnover",NULL,31,"top"
237626,"half_1",39973,39977,True,39993,"backward_pass","-31.079352011051856",41,"top"
237627,"half_1",39973,39974,True,39993,"backward_pass","-74.02633321223453",46,"top"
237628,"half_2",39973,39977,True,39993,"forward_pass","22.68874896374891",13,"middle"
237629,"half_2",39973,39993,False,39993,"turnover",NULL,16,"bottom"
237630,"half_2",39973,39993,False,39993,"turnover",NULL,16,"bottom"
237631,"half_2",39973,39992,False,40001,"turnover",NULL,33,"middle"
237632,"half_2",39973,39971,True,40001,"backward_pass","65.25150669391405",36,"bottom"
237633,"half_2",39973,39971,True,40001,"backward_pass","22.207872111608662",37,"middle"
237634,"half_2",39973,39980,True,40001,"forward_pass","14.564756664324443",39,"middle"
237635,"half_2",39973,39985,True,39991,"forward_pass","-1.8010766435814949",51,"middle"
235392,"half_1",39756,39762,False,39762,"turnover",NULL,1,"top"
235393,"half_1",39756,39745,True,39765,"forward_pass","50.336022035141376",6,"middle"
235394,"half_1",39756,39770,False,39765,"turnover",NULL,11,"middle"
235395,"half_1",39756,39765,False,39765,"turnover",NULL,14,"middle"
235396,"half_1",39756,39758,False,39762,"turnover",NULL,14,"middle"
235397,"half_1",39756,39758,False,39758,"turnover",NULL,14,"top"
235398,"half_1",39756,39745,True,39762,"forward_pass","17.354024636260743",14,"top"
235399,"half_1",39756,39743,True,39762,"backward_pass","11.635587764692403",19,"middle"
235400,"half_1",39756,39763,False,39763,"turnover",NULL,24,"middle"
235401,"half_1",39756,39770,False,39770,"turnover",NULL,38,"bottom"
235402,"half_1",39756,39749,True,39765,"forward_pass","-19.574042428681796",46,"middle"
235403,"half_2",39756,39763,False,39763,"ball_carry",NULL,5,"middle"
235404,"half_2",39756,39745,True,39765,"forward_pass","-49.08279627411346",17,"middle"
235405,"half_2",39756,39749,True,39765,"backward_pass","38.89824663848828",26,"middle"
235406,"half_2",39756,39765,False,39758,"turnover",NULL,27,"middle"
235407,"half_2",39756,39753,True,39768,"backward_pass","43.95439366416191",33,"middle"
256414,"half_1",42306,42310,True,42288,"lateral_pass","83.51153062791157",3,"middle"
256415,"half_1",42306,42304,True,42298,"backward_pass","-50.43009323819962",5,"bottom"
256416,"half_1",42306,42308,True,42292,"backward_pass","-36.90395056268658",11,"bottom"
256417,"half_1",42306,42310,True,42298,"forward_pass","72.56005344792142",14,"bottom"
256418,"half_1",42306,42304,True,42298,"backward_pass","-70.46539792998982",14,"bottom"
256419,"half_1",42306,42291,False,42298,"turnover",NULL,15,"middle"
256420,"half_1",42306,42307,True,42298,"lateral_pass","87.55728119856569",18,"middle"
256421,"half_1",42306,42318,True,42298,"forward_pass","-24.518679077565455",24,"top"
256422,"half_1",42306,42308,True,42298,"backward_pass","-45.206150202425746",25,"top"
256423,"half_1",42306,42316,True,42295,"backward_pass","-46.28897827089082",25,"middle"
256424,"half_1",42306,42307,True,42298,"backward_pass","-25.777527247279004",25,"middle"
256425,"half_1",42306,42318,True,42298,"forward_pass","-4.786976000235977",27,"middle"
256426,"half_1",42306,42288,False,42298,"turnover",NULL,28,"top"
256427,"half_1",42306,42292,False,42298,"turnover",NULL,31,"middle"
256428,"half_1",42306,42316,True,42298,"backward_pass","-47.86896686824134",32,"middle"
256429,"half_1",42306,42308,True,42288,"ball_carry",NULL,32,"bottom"
256430,"half_1",42306,42288,False,42298,"turnover",NULL,37,"bottom"
256431,"half_1",42306,42318,True,42298,"forward_pass","-35.37379407066907",37,"top"
256432,"half_1",42306,42316,True,42298,"backward_pass","-44.445385012191274",37,"top"
256433,"half_1",42306,NULL,False,42298,"turnover",NULL,38,"top"
256434,"half_1",42306,42318,True,42298,"forward_pass","46.82892927716736",46,"top"
256435,"half_2",42306,42298,False,42298,"turnover",NULL,1,"bottom"
256436,"half_2",42306,42310,True,42298,"ball_carry",NULL,3,"top"
256437,"half_2",42306,NULL,False,42288,"turnover",NULL,29,"top"
237159,"half_1",39947,39954,True,39931,"forward_pass","-35.16232629636013",1,"middle"
237160,"half_1",39947,39948,True,39931,"forward_pass","-61.284176303342406",1,"middle"
237161,"half_1",39947,39954,True,39928,"forward_pass","43.20565398154563",4,"bottom"
237162,"half_1",39947,39941,True,39931,"backward_pass","21.731037589339824",9,"middle"
237163,"half_1",39947,39931,False,39931,"turnover",NULL,14,"middle"
237164,"half_1",39947,39952,True,39931,"backward_pass","-61.869419842774484",15,"top"
237165,"half_1",39947,39941,True,39929,"backward_pass","9.627412899812972",29,"bottom"
237166,"half_1",39947,NULL,False,39938,"turnover",NULL,40,"bottom"
237167,"half_1",39947,39928,False,39928,"turnover",NULL,45,"bottom"
237168,"half_1",39947,39933,False,39928,"turnover",NULL,45,"bottom"
438006,"half_2",65590,NULL,False,65600,"ball_carry",NULL,23,"top"
438007,"half_2",65590,65592,False,65592,"ball_carry",NULL,40,"top"
438008,"half_2",65590,65592,False,65592,"turnover",NULL,45,"middle"
237024,"half_1",39950,39941,True,39933,"backward_pass","-8.41825849744692",1,"bottom"
237025,"half_1",39950,39941,True,39928,"backward_pass","10.6444764942689",3,"bottom"
237026,"half_1",39950,39954,True,39933,"forward_pass","6.137710823323555",8,"bottom"
237027,"half_1",39950,39931,False,39933,"turnover",NULL,8,"middle"
237028,"half_1",39950,39941,True,39930,"forward_pass","59.08675523211629",10,"bottom"
237029,"half_1",39950,39933,False,39933,"turnover",NULL,15,"bottom"
237030,"half_1",39950,39949,True,39933,"backward_pass","-67.49644267567726",15,"middle"
237031,"half_1",39950,39949,True,39931,"ball_carry",NULL,17,"top"
237032,"half_1",39950,39938,False,39939,"turnover",NULL,17,"middle"
237033,"half_1",39950,39941,True,39933,"backward_pass","-18.00389240781674",20,"top"
237034,"half_1",39950,39941,True,39928,"backward_pass","-12.85129541425563",21,"middle"
237035,"half_1",39950,39941,True,39929,"backward_pass","-56.41506402565216",25,"bottom"
237036,"half_1",39950,39948,True,39933,"forward_pass","-13.657800304997318",28,"middle"
237037,"half_1",39950,39947,True,39933,"forward_pass","28.026167105607623",29,"bottom"
237038,"half_1",39950,39944,True,39928,"forward_pass","44.77400472879758",30,"bottom"
237039,"half_1",39950,39929,False,39933,"turnover",NULL,37,"middle"
237040,"half_1",39950,39947,True,39930,"forward_pass","17.06078138017499",40,"bottom"
237041,"half_1",39950,NULL,False,39933,"ball_carry",NULL,46,"bottom"
237042,"half_2",39950,NULL,False,39933,"turnover",NULL,17,"middle"
237043,"half_2",39950,39941,True,39934,"backward_pass","-23.902460879603694",23,"bottom"
237044,"half_2",39950,39932,False,39929,"turnover",NULL,31,"middle"
237045,"half_2",39950,39953,True,39931,"backward_pass","-55.879187160815995",37,"top"
237046,"half_2",39950,39931,False,39928,"turnover",NULL,52,"bottom"
233378,"half_1",39486,NULL,False,39476,"turnover",NULL,11,"bottom"
233379,"half_1",39486,39470,False,39479,"turnover",NULL,21,"middle"
233380,"half_1",39486,39482,True,39480,"backward_pass","-23.130636158893697",24,"middle"
233381,"half_1",39486,39485,True,39476,"backward_pass","-61.179966322252305",28,"bottom"
233382,"half_1",39486,39484,True,39476,"backward_pass","-65.94311943746789",29,"bottom"
233383,"half_1",39486,39491,True,39476,"forward_pass","-30.48580011598927",30,"bottom"
233384,"half_1",39486,NULL,False,39476,"turnover",NULL,30,"bottom"
233385,"half_1",39486,39482,True,39476,"backward_pass","-44.302032957613406",32,"middle"
233386,"half_1",39486,39476,False,39476,"turnover",NULL,34,"middle"
233387,"half_1",39486,39479,False,39476,"turnover",NULL,38,"middle"
233388,"half_2",39486,39493,True,39480,"forward_pass","-4.193572610940733",4,"bottom"
233389,"half_2",39486,39480,False,39480,"turnover",NULL,7,"bottom"
233390,"half_2",39486,39493,True,39469,"backward_pass","-74.84832102227327",8,"middle"
233391,"half_2",39486,39472,False,39475,"turnover",NULL,26,"middle"
233392,"half_2",39486,39496,True,39475,"forward_pass","35.89375136314373",33,"middle"
233393,"half_2",39486,39483,True,39475,"ball_carry",NULL,36,"middle"
233394,"half_2",39486,39468,False,39475,"turnover",NULL,40,"middle"
233395,"half_2",39486,39491,True,39475,"lateral_pass","88.59307552356974",45,"bottom"
250149,"half_1",41553,41575,False,41572,"turnover",NULL,5,"middle"
250150,"half_1",41553,41578,False,41572,"turnover",NULL,5,"bottom"
250151,"half_1",41553,41572,False,41572,"turnover",NULL,9,"bottom"
250152,"half_1",41553,41552,True,41572,"lateral_pass","-85.5150765275261",13,"bottom"
250153,"half_1",41553,41550,True,41572,"backward_pass","41.467662626859706",14,"bottom"
250154,"half_1",41553,41552,True,41572,"backward_pass","-71.63725906480376",19,"middle"
250155,"half_1",41553,41569,False,41572,"turnover",NULL,23,"bottom"
250156,"half_1",41553,41568,False,41572,"turnover",NULL,35,"bottom"
250157,"half_2",41553,41557,True,41572,"forward_pass","-4.432983189523285",31,"bottom"
252666,"half_2",41851,41873,False,41873,"turnover",NULL,41,"top"
252667,"half_2",41851,41859,True,41870,"backward_pass","68.07628907612865",48,"top"
252668,"half_2",41851,41880,False,41867,"turnover",NULL,49,"bottom"
439291,"half_2",65760,65769,True,65782,"backward_pass","-25.7462801545378",48,"middle"
249882,"half_1",41570,41569,True,41557,"lateral_pass","-76.03573783622059",1,"bottom"
249883,"half_1",41570,41572,True,41564,"forward_pass","-21.508679667156155",8,"bottom"
249884,"half_1",41570,41569,True,41556,"backward_pass","69.93001508074545",19,"bottom"
249885,"half_1",41570,41578,True,41557,"backward_pass","-43.24151731836227",19,"middle"
249886,"half_1",41570,41580,True,41557,"forward_pass","68.51077995605145",21,"middle"
249887,"half_1",41570,41580,True,41564,"forward_pass","62.36338091081418",23,"top"
249888,"half_1",41570,41557,False,41557,"turnover",NULL,30,"middle"
249889,"half_1",41570,41568,True,41558,"forward_pass","34.73986200180173",35,"bottom"
249890,"half_1",41570,41579,True,41556,"backward_pass","-18.174737169665917",35,"middle"
249891,"half_2",41570,41568,True,41565,"lateral_pass","82.42364268771097",7,"top"
249892,"half_2",41570,41568,True,41557,"lateral_pass","-82.31754380483305",7,"middle"
249893,"half_2",41570,41579,True,41562,"forward_pass","49.48176551121522",38,"bottom"
233027,"half_2",39450,39436,False,39423,"turnover",NULL,29,"top"
233028,"half_2",39450,39423,False,39423,"turnover",NULL,39,"top"
233029,"half_2",39450,39424,False,39424,"turnover",NULL,47,"middle"
233030,"half_2",39450,NULL,False,39422,"turnover",NULL,48,"middle"
234825,"half_1",39653,39656,True,39668,"forward_pass","-29.157465785330526",3,"top"
234826,"half_1",39653,39660,True,39669,"backward_pass","26.329241848951625",8,"bottom"
234827,"half_1",39653,39671,False,39669,"turnover",NULL,10,"middle"
234828,"half_1",39653,39658,True,39669,"backward_pass","31.025645633523343",12,"middle"
234829,"half_1",39653,39651,True,39669,"backward_pass","56.20392464619379",12,"middle"
234830,"half_1",39653,39659,True,39669,"forward_pass","61.80784730110421",12,"middle"
234831,"half_1",39653,39660,True,39669,"backward_pass","66.05533335358032",14,"middle"
234832,"half_1",39653,39658,True,39669,"backward_pass","-7.15599323518011",19,"middle"
234833,"half_1",39653,NULL,False,39667,"turnover",NULL,22,"top"
234834,"half_1",39653,39658,True,39669,"backward_pass","42.54820760115271",25,"middle"
234835,"half_1",39653,39674,False,39671,"turnover",NULL,28,"middle"
234836,"half_1",39653,39660,True,39669,"backward_pass","53.56616363440383",28,"middle"
234837,"half_1",39653,39658,True,39670,"backward_pass","36.44227515516468",37,"bottom"
234838,"half_1",39653,39658,True,39670,"lateral_pass","75.830617285775",40,"bottom"
234839,"half_1",39653,39651,True,39670,"backward_pass","73.84764198642287",42,"middle"
234840,"half_1",39653,39676,False,39669,"turnover",NULL,43,"top"
234841,"half_1",39653,39660,True,39669,"lateral_pass","79.85294279996603",45,"middle"
234842,"half_1",39653,39659,True,39669,"backward_pass","-15.106673114902078",46,"middle"
234843,"half_1",39653,39650,True,39669,"lateral_pass","77.83737921191005",46,"middle"
234844,"half_1",39653,39658,True,39669,"backward_pass","35.66572791450156",46,"middle"
234845,"half_2",39653,39671,False,39673,"turnover",NULL,5,"middle"
234846,"half_2",39653,39673,False,39673,"turnover",NULL,5,"middle"
234847,"half_2",39653,39654,True,39673,"ball_carry",NULL,5,"middle"
234848,"half_2",39653,NULL,False,39667,"turnover",NULL,7,"middle"
234849,"half_2",39653,39662,True,39670,"backward_pass","61.921666738248305",9,"top"
234850,"half_2",39653,39666,False,39669,"turnover",NULL,16,"bottom"
234851,"half_2",39653,39679,False,39669,"turnover",NULL,21,"middle"
234852,"half_2",39653,39675,False,39667,"turnover",NULL,37,"middle"
234853,"half_2",39653,39667,False,39665,"turnover",NULL,47,"middle"
234854,"half_2",39653,39652,True,39665,"forward_pass","-0.539617286753201",50,"top"
237381,"half_2",39951,39953,True,39934,"forward_pass","-18.03540683854018",26,"top"
437788,"half_1",65600,65592,True,65582,"backward_pass","-39.155474224780164",2,"middle"
437789,"half_1",65600,65592,True,65582,"backward_pass","-41.4442751934481",2,"middle"
437790,"half_1",65600,65592,True,65582,"backward_pass","-37.015555361762175",2,"middle"
437791,"half_1",65600,65592,True,65582,"backward_pass","-32.20584135220784",3,"middle"
437792,"half_1",65600,65592,True,65582,"backward_pass","-49.74168620089961",4,"bottom"
437793,"half_1",65600,65588,False,65588,"turnover",NULL,4,"bottom"
437794,"half_1",65600,65582,False,65582,"turnover",NULL,10,"middle"
437795,"half_1",65600,65592,True,65582,"backward_pass","-39.40549478705717",12,"bottom"
437796,"half_1",65600,65599,True,65582,"backward_pass","-46.518596342989376",13,"middle"
437797,"half_1",65600,65592,True,65582,"backward_pass","-39.494114514012125",15,"middle"
437798,"half_1",65600,65593,True,65582,"forward_pass","-3.754457258157984",20,"bottom"
437799,"half_1",65600,65592,True,65582,"backward_pass","-34.87615029484493",21,"middle"
437800,"half_1",65600,65599,True,65582,"ball_carry",NULL,22,"middle"
437801,"half_1",65600,65588,False,65580,"turnover",NULL,23,"top"
437802,"half_1",65600,65588,False,65588,"turnover",NULL,25,"bottom"
437803,"half_1",65600,65586,False,65586,"turnover",NULL,37,"middle"
437804,"half_1",65600,65597,True,65586,"forward_pass","7.8792745018424615",38,"middle"
437805,"half_1",65600,65592,True,65582,"backward_pass","-47.651558927448356",40,"middle"
437806,"half_1",65600,65602,True,65588,"backward_pass","-57.51917660139853",42,"top"
437807,"half_2",65600,65603,True,65588,"forward_pass","-27.297952359490928",2,"middle"
437808,"half_2",65600,65586,False,65586,"turnover",NULL,5,"bottom"
437809,"half_2",65600,65593,True,65588,"lateral_pass","-81.28669618481383",9,"top"
437810,"half_2",65600,65586,False,65586,"turnover",NULL,29,"middle"
253045,"half_1",41884,41917,False,41917,"turnover",NULL,40,"bottom"
253046,"half_2",41884,41888,True,41916,"ball_carry",NULL,16,"bottom"
247339,"half_1",41264,41259,True,41247,"lateral_pass","-76.74969287914763",14,"bottom"
247340,"half_1",41264,41259,True,41247,"ball_carry",NULL,16,"middle"
247341,"half_1",41264,41234,False,41234,"turnover",NULL,19,"top"
247342,"half_1",41264,41263,True,41248,"forward_pass","-25.079809900319688",20,"top"
247343,"half_1",41264,41262,True,41234,"backward_pass","12.915639453566033",21,"top"
247344,"half_1",41264,41242,False,41242,"turnover",NULL,21,"top"
247345,"half_1",41264,41249,False,41234,"turnover",NULL,22,"top"
247346,"half_1",41264,41263,True,41242,"lateral_pass","-75.29811477951101",24,"top"
247347,"half_1",41264,41265,True,41240,"ball_carry",NULL,28,"top"
247348,"half_1",41264,41241,False,41234,"ball_carry",NULL,31,"middle"
247349,"half_1",41264,41253,True,41247,"lateral_pass","83.82510880828985",34,"middle"
247350,"half_1",41264,41255,True,41242,"forward_pass","-7.620088398819752",37,"top"
247351,"half_1",41264,41242,False,41242,"turnover",NULL,38,"middle"
247352,"half_1",41264,41241,False,41243,"turnover",NULL,43,"top"
247353,"half_1",41264,41258,True,41241,"ball_carry",NULL,45,"top"
247354,"half_2",41264,41253,True,41240,"lateral_pass","-89.0381686066922",3,"bottom"
247355,"half_2",41264,41242,False,41242,"turnover",NULL,3,"top"
247356,"half_2",41264,41265,True,41242,"backward_pass","-30.851317276234184",4,"middle"
247357,"half_2",41264,41242,False,41234,"turnover",NULL,7,"middle"
247358,"half_2",41264,41242,False,41242,"turnover",NULL,11,"middle"
247359,"half_2",41264,41255,True,41242,"forward_pass","28.133684313596028",11,"bottom"
247360,"half_2",41264,41235,False,41234,"turnover",NULL,11,"top"
247361,"half_2",41264,NULL,False,41242,"ball_carry",NULL,12,"middle"
247362,"half_2",41264,41247,False,41242,"turnover",NULL,13,"bottom"
247363,"half_2",41264,41260,True,41242,"forward_pass","-37.779700633152835",16,"top"
247364,"half_2",41264,41263,True,41247,"backward_pass","-63.184498390192395",16,"top"
247365,"half_2",41264,41247,False,41242,"turnover",NULL,16,"top"
247366,"half_2",41264,41234,False,41234,"turnover",NULL,20,"bottom"
247367,"half_2",41264,41265,True,41242,"backward_pass","12.018434546648292",21,"middle"
247368,"half_2",41264,41242,False,41242,"turnover",NULL,24,"middle"
255499,"half_1",42204,42212,False,42214,"turnover",NULL,13,"middle"
255500,"half_1",42204,42207,True,42216,"forward_pass","8.706150457336937",19,"bottom"
255501,"half_1",42204,42200,True,42216,"lateral_pass","89.1007250059739",20,"middle"
255502,"half_1",42204,42196,True,42216,"lateral_pass","-80.77715726452307",23,"bottom"
255503,"half_1",42204,42195,True,42214,"ball_carry",NULL,23,"bottom"
255504,"half_1",42204,42200,True,42215,"ball_carry",NULL,23,"bottom"
255505,"half_1",42204,42200,True,42214,"forward_pass","-74.81143861442055",24,"bottom"
255506,"half_1",42204,42220,False,42214,"turnover",NULL,24,"bottom"
255507,"half_1",42204,42206,True,42221,"backward_pass","64.31832342506213",42,"middle"
255508,"half_2",42204,42198,True,42225,"ball_carry",NULL,1,"middle"
255509,"half_2",42204,42225,False,42225,"turnover",NULL,5,"bottom"
255510,"half_2",42204,42206,True,42225,"forward_pass","-21.686241381368948",25,"middle"
255511,"half_2",42204,42220,False,42210,"turnover",NULL,46,"bottom"
437951,"half_1",65584,65586,True,65597,"forward_pass","22.131925392020886",7,"top"
437952,"half_1",65584,NULL,False,65594,"turnover",NULL,30,"bottom"
437953,"half_1",65584,65593,False,65594,"ball_carry",NULL,33,"bottom"
437954,"half_1",65584,65580,True,65594,"forward_pass","38.78709055604502",36,"bottom"
437955,"half_1",65584,65582,True,65599,"lateral_pass","-84.67376846859928",36,"top"
437956,"half_1",65584,65586,True,65594,"backward_pass","-66.75070696683335",37,"middle"
437957,"half_2",65584,65585,True,65601,"backward_pass","-22.68630894486695",1,"bottom"
437958,"half_2",65584,65580,True,65594,"backward_pass","-24.284266021174986",8,"middle"
249194,"half_1",41460,NULL,False,41481,"turnover",NULL,4,"middle"
249195,"half_1",41460,41469,True,41481,"backward_pass","47.98679501425197",7,"bottom"
249196,"half_1",41460,41489,False,41480,"turnover",NULL,11,"bottom"
249197,"half_1",41460,41489,False,41489,"turnover",NULL,21,"middle"
249198,"half_1",41460,41469,True,41481,"backward_pass","39.341106266464806",27,"bottom"
249199,"half_1",41460,41469,True,41485,"backward_pass","33.30773686271134",28,"middle"
249200,"half_1",41460,41471,True,41481,"backward_pass","26.362562095914004",32,"middle"
249201,"half_1",41460,41467,True,41485,"lateral_pass","-88.64718660356343",32,"bottom"
249202,"half_1",41460,41465,True,41481,"forward_pass","26.680389456793012",33,"middle"
249203,"half_1",41460,41474,True,41481,"forward_pass","7.297399095524071",39,"bottom"
249204,"half_1",41460,41462,True,41489,"backward_pass","27.642888828095145",46,"middle"
249205,"half_2",41460,41461,True,41488,"forward_pass","25.769490223631852",4,"bottom"
249206,"half_2",41460,41469,True,41488,"lateral_pass","-80.06702302163895",20,"middle"
244022,"half_1",40766,40781,False,40780,"turnover",NULL,7,"middle"
244023,"half_1",40766,40779,False,40779,"turnover",NULL,23,"middle"
244024,"half_1",40766,40781,False,40779,"turnover",NULL,41,"middle"
244025,"half_1",40766,40788,False,40778,"turnover",NULL,46,"middle"
244026,"half_2",40766,40779,False,40782,"turnover",NULL,7,"top"
244027,"half_2",40766,40764,True,40784,"backward_pass","-65.7735384526286",8,"top"
244028,"half_2",40766,40763,True,40784,"ball_carry",NULL,11,"middle"
244029,"half_2",40766,40778,False,40778,"turnover",NULL,16,"top"
244030,"half_2",40766,40761,True,40784,"forward_pass","-50.62758574655506",16,"top"
233477,"half_2",39481,39486,False,39497,"turnover",NULL,45,"middle"
252343,"half_1",41847,NULL,False,41866,"turnover",NULL,1,"bottom"
252344,"half_1",41847,41866,False,41866,"turnover",NULL,14,"top"
252345,"half_1",41847,41842,True,41861,"backward_pass","-56.28661947001126",23,"top"
252346,"half_1",41847,41840,True,41866,"backward_pass","-42.98722302523671",27,"middle"
252347,"half_1",41847,41846,True,41866,"backward_pass","-60.91929844622057",28,"top"
252348,"half_1",41847,41846,True,41866,"forward_pass","-50.10699300683046",39,"middle"
252349,"half_1",41847,41842,True,41866,"backward_pass","-54.759954570655225",39,"top"
252350,"half_1",41847,41866,False,41861,"turnover",NULL,41,"top"
252351,"half_1",41847,41850,True,41861,"backward_pass","-71.83942866378416",41,"top"
252352,"half_1",41847,41840,True,41866,"backward_pass","-50.95144932745046",43,"middle"
252353,"half_2",41847,41850,True,41866,"backward_pass","-63.17014421731825",2,"top"
252354,"half_2",41847,41842,True,41873,"backward_pass","45.990641266719216",3,"middle"
252355,"half_2",41847,41866,False,41866,"turnover",NULL,5,"middle"
252356,"half_2",41847,41861,False,41866,"turnover",NULL,12,"middle"
252357,"half_2",41847,41866,False,41866,"turnover",NULL,14,"top"
252358,"half_2",41847,41842,True,41866,"backward_pass","-47.806214202286036",15,"top"
252359,"half_2",41847,NULL,False,41866,"ball_carry",NULL,23,"bottom"
252360,"half_2",41847,41861,False,41861,"turnover",NULL,29,"top"
252361,"half_2",41847,41859,True,41863,"forward_pass","-39.400488234557066",30,"middle"
252362,"half_2",41847,41842,True,41880,"backward_pass","6.564354916310171",35,"top"
252363,"half_2",41847,41863,False,41880,"turnover",NULL,35,"top"
252364,"half_2",41847,41880,False,41880,"turnover",NULL,46,"bottom"
252365,"half_2",41847,41880,False,41880,"turnover",NULL,48,"top"
247823,"half_1",41329,41332,True,41349,"backward_pass","71.69928499111126",1,"middle"
247824,"half_1",41329,41338,True,41349,"backward_pass","74.23650284869441",8,"top"
247825,"half_1",41329,41335,True,41349,"backward_pass","26.893926824490112",8,"top"
247826,"half_1",41329,41332,True,41356,"forward_pass","7.817041763936581",16,"bottom"
247827,"half_1",41329,41346,False,41345,"turnover",NULL,16,"middle"
247828,"half_1",41329,41327,True,41353,"backward_pass","56.95420076991099",17,"middle"
247829,"half_1",41329,41330,True,41356,"forward_pass","55.66794409236345",32,"middle"
247830,"half_1",41329,41333,True,41353,"backward_pass","35.432357610229985",36,"bottom"
247831,"half_1",41329,41327,True,41345,"backward_pass","6.934669937251194",38,"middle"
247832,"half_2",41329,41340,True,41349,"backward_pass","6.965937945925831",5,"middle"
247833,"half_2",41329,41349,False,41348,"turnover",NULL,8,"middle"
247834,"half_2",41329,41356,False,41356,"turnover",NULL,14,"bottom"
236673,"half_1",39884,39893,False,39895,"turnover",NULL,9,"top"
236674,"half_1",39884,39880,True,39899,"backward_pass","-6.491967858651933",13,"middle"
236675,"half_1",39884,39895,False,39902,"turnover",NULL,14,"top"
236676,"half_1",39884,39880,True,39902,"backward_pass","3.4826913975834426",14,"top"
236677,"half_1",39884,39902,False,39899,"turnover",NULL,20,"top"
236678,"half_1",39884,39892,True,39899,"backward_pass","25.414068235267077",21,"middle"
236679,"half_1",39884,39903,False,39903,"turnover",NULL,22,"bottom"
236680,"half_1",39884,39896,False,39896,"turnover",NULL,23,"middle"
236681,"half_1",39884,39894,False,39894,"turnover",NULL,28,"top"
236682,"half_1",39884,39895,False,39899,"turnover",NULL,29,"middle"
236683,"half_1",39884,39902,False,39899,"turnover",NULL,29,"middle"
236684,"half_1",39884,39885,True,39902,"forward_pass","-41.9900179844141",31,"top"
236685,"half_1",39884,39894,False,39903,"ball_carry",NULL,33,"middle"
236686,"half_1",39884,39891,True,39895,"forward_pass","-28.231356806231226",40,"middle"
236687,"half_1",39884,39895,False,39895,"turnover",NULL,42,"top"
236688,"half_1",39884,39895,False,39899,"turnover",NULL,46,"middle"
236689,"half_1",39884,39896,False,39899,"turnover",NULL,46,"middle"
236690,"half_2",39884,39895,False,39895,"ball_carry",NULL,5,"top"
236691,"half_2",39884,NULL,False,39902,"ball_carry",NULL,6,"top"
236692,"half_2",39884,39887,True,39899,"ball_carry",NULL,9,"middle"
236693,"half_2",39884,39888,True,39900,"ball_carry",NULL,10,"middle"
236694,"half_2",39884,39887,True,39899,"ball_carry",NULL,12,"top"
236695,"half_2",39884,39895,False,39899,"turnover",NULL,14,"top"
236696,"half_2",39884,39897,False,39899,"turnover",NULL,15,"top"
236697,"half_2",39884,39908,False,39899,"turnover",NULL,25,"top"
236698,"half_2",39884,NULL,False,39899,"turnover",NULL,27,"middle"
236699,"half_2",39884,39892,True,39899,"backward_pass","33.73017580685567",30,"top"
236700,"half_2",39884,39889,True,39899,"lateral_pass","-83.45282457079327",30,"top"
236701,"half_2",39884,NULL,False,39899,"turnover",NULL,30,"top"
236702,"half_2",39884,39896,False,39896,"turnover",NULL,31,"top"
236703,"half_2",39884,39906,False,39898,"turnover",NULL,39,"top"
236704,"half_2",39884,39908,False,39898,"turnover",NULL,39,"middle"
236705,"half_2",39884,39898,False,39898,"turnover",NULL,43,"top"
236706,"half_2",39884,39891,True,39908,"backward_pass","2.9118514457903784",44,"middle"
234496,"half_1",39614,39609,True,39624,"backward_pass","35.39742260293617",21,"middle"
234497,"half_1",39614,39604,True,39624,"backward_pass","15.005282316012376",21,"middle"
234498,"half_1",39614,39606,True,39617,"backward_pass","27.995209788872724",23,"middle"
234499,"half_1",39614,39606,True,39617,"backward_pass","25.737995410073676",23,"middle"
234500,"half_1",39614,39620,False,39617,"turnover",NULL,23,"middle"
234501,"half_1",39614,39620,False,39617,"turnover",NULL,25,"top"
234502,"half_1",39614,39607,True,39622,"forward_pass","23.683941593809276",32,"middle"
234503,"half_1",39614,39605,True,39622,"backward_pass","-14.834770410189334",34,"middle"
234504,"half_1",39614,39618,False,39617,"turnover",NULL,35,"top"
234505,"half_1",39614,39619,False,39617,"turnover",NULL,35,"top"
234506,"half_1",39614,39609,True,39617,"backward_pass","-44.90705544939276",35,"top"
234507,"half_1",39614,39624,False,39621,"turnover",NULL,42,"middle"
234508,"half_1",39614,39618,False,39618,"turnover",NULL,43,"middle"
234509,"half_1",39614,39622,False,39617,"ball_carry",NULL,48,"top"
234510,"half_2",39614,39613,True,39617,"backward_pass","-70.68668362944247",15,"top"
234511,"half_2",39614,39620,False,39618,"turnover",NULL,17,"top"
