"id","period","player_appearance_id","addressee_player_appearance_id","accurate","minute","stage"
799079,"half_2",39975,39974,True,32,"middle"
799080,"half_2",39975,39974,True,49,"middle"
799197,"half_1",39975,39987,False,22,"top"
799235,"half_1",39975,39993,False,12,"middle"
799236,"half_2",39975,39993,False,19,"top"
799265,"half_2",39975,39976,True,18,"middle"
799304,"half_2",39975,39975,True,50,"top"
799362,"half_1",39975,39973,True,48,"bottom"
799363,"half_2",39975,39973,True,6,
799364,"half_2",39975,39973,True,47,"middle"
799439,"half_2",39975,39982,True,8,"top"
799505,"half_1",39975,39977,True,22,"top"
799506,"half_1",39975,39977,True,28,"middle"
799507,"half_1",39975,39977,True,37,"middle"
799508,"half_1",39975,39977,True,41,"top"
799509,"half_2",39975,39977,True,1,"middle"
799510,"half_2",39975,39977,True,17,"middle"
799565,"half_2",39975,40000,False,25,"top"
799578,"half_1",39975,39978,True,23,"top"
799579,"half_2",39975,39978,True,5,"top"
799580,"half_2",39975,39978,True,8,"top"
799581,"half_2",39975,39978,True,12,"top"
799589,"half_1",39975,39997,False,14,"middle"
799590,"half_2",39975,39997,False,7,"top"
799610,"half_2",39975,39980,True,8,"middle"
799611,"half_2",39975,39980,True,46,"middle"
799645,"half_2",39975,39989,False,3,"top"
799646,"half_2",39975,39989,False,28,"top"
799669,"half_1",39975,39971,True,8,"bottom"
799684,"half_2",39975,39983,True,21,"middle"
799685,"half_2",39975,39983,True,27,"middle"
799686,"half_2",39975,39983,True,28,"top"
799687,"half_2",39975,39983,True,32,"top"
799688,"half_2",39975,39983,True,33,"top"
799689,"half_2",39975,39983,True,39,"top"
799690,"half_2",39975,39983,True,42,"top"
799701,"half_2",39975,39985,True,47,"middle"
799708,"half_2",39975,39981,True,24,"top"
799709,"half_2",39975,39981,True,27,"middle"
799710,"half_2",39975,39981,True,37,"middle"
799711,"half_2",39975,39981,True,47,"middle"
799712,"half_2",39975,39981,True,49,"top"
799736,"half_1",39975,39972,True,21,"bottom"
799767,"half_1",39975,39996,False,1,"bottom"
799771,"half_2",39975,40001,False,35,"top"
799772,"half_2",39975,39998,False,21,"top"
792705,"half_1",39659,39649,True,32,"bottom"
792767,"half_1",39659,39653,True,7,"middle"
792768,"half_1",39659,39653,True,12,"middle"
792769,"half_1",39659,39653,True,12,"middle"
792770,"half_1",39659,39653,True,19,"middle"
792771,"half_1",39659,39653,True,21,"middle"
792772,"half_1",39659,39653,True,46,"bottom"
792773,"half_2",39659,39653,True,6,"top"
792815,"half_1",39659,39667,False,6,"middle"
793115,"half_1",39659,39658,True,11,"middle"
793116,"half_1",39659,39658,True,14,"middle"
793117,"half_1",39659,39658,True,32,"bottom"
793118,"half_1",39659,39658,True,37,"middle"
793119,"half_1",39659,39658,True,46,"bottom"
793145,"half_1",39659,39669,False,5,"middle"
793146,"half_1",39659,39669,False,24,"bottom"
793196,"half_1",39659,39651,True,21,"middle"
793197,"half_1",39659,39651,True,25,"bottom"
793215,"half_1",39659,39676,False,30,"middle"
793216,"half_1",39659,39676,False,33,"middle"
793324,"half_2",39659,39663,True,3,"top"
793325,"half_2",39659,39663,True,3,"top"
793336,"half_1",39659,39656,True,9,"middle"
793337,"half_1",39659,39656,True,40,"middle"
793354,"half_1",39659,39662,True,19,"middle"
793355,"half_1",39659,39662,True,22,"top"
793356,"half_1",39659,39662,True,44,"middle"
787268,"half_1",39429,39426,True,43,"middle"
787269,"half_2",39429,39426,True,12,"middle"
787270,"half_2",39429,39426,True,26,"bottom"
787580,"half_1",39429,39424,True,24,"middle"
787581,"half_1",39429,39424,True,43,"middle"
787582,"half_2",39429,39424,True,12,"middle"
787621,"half_1",39429,39436,True,6,"middle"
787622,"half_1",39429,39436,True,19,"middle"
787623,"half_1",39429,39436,True,33,"middle"
787624,"half_2",39429,39436,True,6,"top"
787677,"half_1",39429,39437,False,20,"top"
787723,"half_1",39429,39422,True,20,"middle"
787724,"half_1",39429,39422,True,24,"middle"
787725,"half_1",39429,39422,True,24,"middle"
787792,"half_1",39429,39423,True,6,"middle"
787793,"half_1",39429,39423,True,23,"bottom"
787794,"half_1",39429,39423,True,28,"middle"
787795,"half_1",39429,39423,True,39,"middle"
787970,"half_1",39429,39433,True,20,"middle"
787971,"half_2",39429,39433,True,20,"middle"
788009,"half_2",39429,39425,True,29,"middle"
799008,"half_1",39996,39990,True,42,"middle"
799034,"half_1",39996,39992,True,42,"middle"
799035,"half_2",39996,39992,True,13,"middle"
799064,"half_2",39996,39995,True,13,"middle"
799665,"half_1",39996,39989,True,29,"middle"
828556,"half_2",41418,41419,True,44,"top"
828726,"half_2",41418,41426,True,46,"top"
828913,"half_2",41418,41416,True,47,"bottom"
844472,"half_1",42307,42290,False,42,"middle"
844473,"half_2",42307,42290,False,41,"top"
844621,"half_2",42307,42301,False,5,"top"
844668,"half_1",42307,42289,False,12,"middle"
844728,"half_1",42307,42306,True,21,"top"
844729,"half_2",42307,42306,True,18,"middle"
844807,"half_1",42307,42299,False,18,"middle"
844808,"half_2",42307,42299,False,2,"top"
844886,"half_1",42307,42308,True,14,"bottom"
844887,"half_1",42307,42308,True,20,"middle"
844888,"half_1",42307,42308,True,37,"middle"
844943,"half_2",42307,42288,False,34,"middle"
845028,"half_1",42307,42316,True,24,"middle"
845029,"half_1",42307,42316,True,25,"middle"
845030,"half_1",42307,42316,True,27,"middle"
845031,"half_2",42307,42316,True,5,"middle"
845032,"half_2",42307,42316,True,15,"middle"
845033,"half_2",42307,42316,True,18,"middle"
845034,"half_2",42307,42316,True,24,"middle"
845035,"half_2",42307,42316,True,27,"middle"
845036,"half_2",42307,42316,True,28,"middle"
845037,"half_2",42307,42316,True,43,"middle"
845198,"half_1",42307,42309,True,23,"middle"
845199,"half_1",42307,42309,True,30,"top"
845200,"half_1",42307,42309,True,37,"middle"
845201,"half_2",42307,42309,True,1,"middle"
845202,"half_2",42307,42309,True,7,"middle"
845280,"half_2",42307,42292,False,15,"middle"
845332,"half_1",42307,42287,False,31,"top"
845356,"half_1",42307,42305,True,34,"top"
845357,"half_1",42307,42305,True,45,"middle"
845358,"half_1",42307,42305,True,46,"middle"
845359,"half_2",42307,42305,True,3,"middle"
845360,"half_2",42307,42305,True,7,"bottom"
845361,"half_2",42307,42305,True,12,"bottom"
845403,"half_1",42307,42304,True,19,"middle"
845404,"half_2",42307,42304,True,49,"middle"
845487,"half_1",42307,42315,True,3,"middle"
845488,"half_1",42307,42315,True,19,"middle"
845489,"half_2",42307,42315,True,50,"top"
845513,"half_1",42307,42313,True,34,"bottom"
845514,"half_2",42307,42313,True,18,"middle"
845515,"half_2",42307,42313,True,26,"top"
845516,"half_2",42307,42313,True,34,"middle"
845556,"half_1",42307,42310,True,27,"middle"
845557,"half_2",42307,42310,True,3,"middle"
845558,"half_2",42307,42310,True,4,"top"
845559,"half_2",42307,42310,True,9,"middle"
825200,"half_2",41238,41242,True,25,"middle"
825201,"half_2",41238,41242,True,27,"top"
825222,"half_2",41238,41246,True,33,"top"
825439,"half_2",41238,41263,False,27,"top"
828134,"half_1",41415,41424,True,4,"bottom"
828135,"half_1",41415,41424,True,6,"bottom"
828136,"half_1",41415,41424,True,7,"bottom"
828137,"half_1",41415,41424,True,17,"bottom"
828138,"half_1",41415,41424,True,18,"bottom"
828139,"half_2",41415,41424,True,18,"bottom"
828140,"half_2",41415,41424,True,34,"bottom"
828180,"half_1",41415,41433,False,41,"bottom"
828181,"half_1",41415,41433,False,43,"bottom"
828259,"half_1",41415,41428,True,7,"bottom"
828260,"half_1",41415,41428,True,13,"bottom"
828261,"half_1",41415,41428,True,33,"bottom"
828289,"half_1",41415,41427,True,36,"bottom"
828335,"half_1",41415,41425,True,4,"bottom"
828336,"half_1",41415,41425,True,27,"bottom"
828372,"half_2",41415,41432,False,45,"bottom"
828494,"half_1",41415,41417,True,12,"bottom"
828495,"half_1",41415,41417,True,35,"bottom"
828496,"half_1",41415,41417,True,42,"bottom"
828608,"half_1",41415,41446,False,9,"bottom"
828647,"half_1",41415,41434,False,2,"bottom"
828684,"half_2",41415,41431,False,48,"bottom"
828709,"half_2",41415,41426,True,4,"bottom"
828831,"half_2",41415,41437,False,43,"bottom"
828877,"half_1",41415,41416,True,2,"bottom"
828878,"half_1",41415,41416,True,4,"bottom"
828879,"half_1",41415,41416,True,5,"bottom"
828880,"half_1",41415,41416,True,12,"bottom"
828881,"half_1",41415,41416,True,19,"bottom"
828882,"half_1",41415,41416,True,19,"bottom"
828883,"half_1",41415,41416,True,26,"bottom"
828884,"half_1",41415,41416,True,27,"bottom"
828885,"half_1",41415,41416,True,32,"bottom"
828886,"half_1",41415,41416,True,40,"bottom"
828887,"half_1",41415,41416,True,44,"bottom"
828888,"half_2",41415,41416,True,8,"bottom"
828889,"half_2",41415,41416,True,13,"bottom"
828890,"half_2",41415,41416,True,18,"bottom"
828891,"half_2",41415,41416,True,31,"bottom"
828917,"half_2",41415,41422,True,47,"bottom"
797190,"half_1",39888,39897,False,24,"top"
797263,"half_1",39888,39894,False,45,"top"
797328,"half_1",39888,39881,True,27,"middle"
797329,"half_1",39888,39881,True,28,"top"
797379,"half_1",39888,39892,True,16,"middle"
797380,"half_1",39888,39892,True,20,"top"
797429,"half_1",39888,39896,False,4,"middle"
797430,"half_1",39888,39896,False,4,"top"
797538,"half_1",39888,39887,True,39,"middle"
797657,"half_1",39888,39884,True,30,"top"
797737,"half_1",39888,39885,True,14,"middle"
797773,"half_1",39888,39882,True,1,"middle"
797774,"half_1",39888,39882,True,21,"middle"
797775,"half_2",39888,39882,True,10,"top"
797776,"half_2",39888,39882,True,30,"top"
797908,"half_1",39888,39890,True,14,"middle"
815814,"half_1",40735,40716,False,24,"top"
815815,"half_1",40735,40716,False,30,"top"
815849,"half_1",40735,40725,False,15,"top"
815850,"half_2",40735,40725,False,2,"top"
815906,"half_1",40735,40741,True,13,"top"
815907,"half_1",40735,40741,True,19,"top"
815908,"half_1",40735,40741,True,19,"top"
815909,"half_1",40735,40741,True,29,"top"
815910,"half_1",40735,40741,True,32,"middle"
815911,"half_1",40735,40741,True,38,"top"
815912,"half_2",40735,40741,True,1,"top"
815913,"half_2",40735,40741,True,6,"top"
816007,"half_1",40735,40719,False,28,"top"
816083,"half_1",40735,40733,True,12,"middle"
816084,"half_1",40735,40733,True,20,"top"
816085,"half_1",40735,40733,True,29,"top"
816086,"half_1",40735,40733,True,32,"middle"
816087,"half_1",40735,40733,True,40,"top"
816088,"half_1",40735,40733,True,42,"top"
816241,"half_1",40735,40732,True,18,"middle"
816242,"half_1",40735,40732,True,31,"middle"
816243,"half_1",40735,40732,True,39,"top"
816244,"half_1",40735,40732,True,46,"middle"
816245,"half_2",40735,40732,True,4,"top"
816246,"half_2",40735,40732,True,16,"middle"
816294,"half_1",40735,40715,False,48,"bottom"
816295,"half_2",40735,40715,False,8,"top"
816321,"half_1",40735,40724,False,23,"top"
816322,"half_1",40735,40724,False,32,"top"
816398,"half_1",40735,40734,True,7,"middle"
816399,"half_1",40735,40734,True,20,"top"
816400,"half_1",40735,40734,True,23,"top"
816401,"half_1",40735,40734,True,24,"top"
816402,"half_1",40735,40734,True,28,"top"
816403,"half_1",40735,40734,True,30,"top"
816404,"half_1",40735,40734,True,39,"middle"
816405,"half_1",40735,40734,True,39,"top"
816406,"half_1",40735,40734,True,45,"middle"
816407,"half_1",40735,40734,True,45,"middle"
816408,"half_1",40735,40734,True,46,"middle"
816409,"half_1",40735,40734,True,46,"middle"
816483,"half_1",40735,40731,True,11,"middle"
816484,"half_1",40735,40731,True,18,"middle"
816485,"half_1",40735,40731,True,18,"middle"
816486,"half_1",40735,40731,True,18,"top"
816487,"half_1",40735,40731,True,26,"middle"
816488,"half_1",40735,40731,True,29,"top"
816489,"half_1",40735,40731,True,31,"middle"
816490,"half_1",40735,40731,True,31,"middle"
816491,"half_1",40735,40731,True,46,"middle"
816492,"half_2",40735,40731,True,10,"top"
816493,"half_2",40735,40731,True,11,"middle"
816494,"half_2",40735,40731,True,12,"bottom"
816647,"half_2",40735,40735,True,7,"top"
816702,"half_1",40735,40736,True,35,"top"
816703,"half_1",40735,40736,True,42,"top"
816704,"half_2",40735,40736,True,12,"bottom"
816757,"half_1",40735,40739,True,22,"top"
816758,"half_1",40735,40739,True,40,"top"
816759,"half_1",40735,40739,True,41,"top"
816760,"half_1",40735,40739,True,42,"middle"
816830,"half_1",40735,40744,True,8,"top"
816831,"half_1",40735,40744,True,10,"top"
816890,"half_1",40735,40738,True,30,"top"
817797,"half_2",40807,40832,False,3,"bottom"
817898,"half_1",40807,40808,True,2,"bottom"
817899,"half_1",40807,40808,True,10,"middle"
817900,"half_1",40807,40808,True,13,"bottom"
817901,"half_1",40807,40808,True,27,"bottom"
817902,"half_1",40807,40808,True,40,"middle"
817903,"half_1",40807,40808,True,44,"middle"
817904,"half_2",40807,40808,True,1,"middle"
817905,"half_2",40807,40808,True,2,"bottom"
817906,"half_2",40807,40808,True,11,"top"
817907,"half_2",40807,40808,True,13,"middle"
817908,"half_2",40807,40808,True,18,"top"
817909,"half_2",40807,40808,True,20,"bottom"
817910,"half_2",40807,40808,True,32,"bottom"
817911,"half_2",40807,40808,True,32,"bottom"
817912,"half_2",40807,40808,True,32,"bottom"
817913,"half_2",40807,40808,True,34,"middle"
817914,"half_2",40807,40808,True,39,"middle"
817915,"half_2",40807,40808,True,39,"middle"
817916,"half_2",40807,40808,True,45,"bottom"
817917,"half_2",40807,40808,True,50,"middle"
818138,"half_1",40807,40806,True,26,"bottom"
818139,"half_2",40807,40806,True,23,"bottom"
818140,"half_2",40807,40806,True,34,"bottom"
818223,"half_1",40807,40810,True,26,"middle"
818224,"half_2",40807,40810,True,10,"middle"
818225,"half_2",40807,40810,True,15,"middle"
818226,"half_2",40807,40810,True,17,"bottom"
818227,"half_2",40807,40810,True,20,"bottom"
818228,"half_2",40807,40810,True,32,"bottom"
818229,"half_2",40807,40810,True,34,"bottom"
818230,"half_2",40807,40810,True,42,"bottom"
818304,"half_2",40807,40822,False,26,"top"
818366,"half_1",40807,40809,True,9,"middle"
818398,"half_1",40807,40812,True,22,"bottom"
818399,"half_1",40807,40812,True,33,"bottom"
818419,"half_2",40807,40816,True,10,"bottom"
818420,"half_2",40807,40816,True,23,"bottom"
818421,"half_2",40807,40816,True,23,"middle"
818434,"half_2",40807,40831,False,48,"top"
818475,"half_1",40807,40820,True,10,"middle"
818476,"half_1",40807,40820,True,10,"middle"
818477,"half_1",40807,40820,True,16,"middle"
818478,"half_1",40807,40820,True,44,"bottom"
818479,"half_1",40807,40820,True,45,"bottom"
818480,"half_2",40807,40820,True,2,"bottom"
818481,"half_2",40807,40820,True,6,"bottom"
818482,"half_2",40807,40820,True,12,"middle"
818483,"half_2",40807,40820,True,13,"bottom"
818484,"half_2",40807,40820,True,16,"middle"
818485,"half_2",40807,40820,True,32,"bottom"
818486,"half_2",40807,40820,True,32,"bottom"
818487,"half_2",40807,40820,True,39,"middle"
818488,"half_2",40807,40820,True,39,"middle"
818489,"half_2",40807,40820,True,41,"bottom"
818518,"half_2",40807,40814,True,40,"middle"
818546,"half_1",40807,40819,True,44,"middle"
818547,"half_1",40807,40819,True,44,"middle"
818548,"half_2",40807,40819,True,10,"middle"
818565,"half_2",40807,40811,True,48,"middle"
818566,"half_2",40807,40811,True,49,"middle"
818575,"half_1",40807,40818,True,10,"middle"
818576,"half_2",40807,40818,True,16,"middle"
818577,"half_2",40807,40818,True,19,"middle"
792628,"half_1",39665,39674,True,10,"top"
792629,"half_2",39665,39674,True,6,"top"
792646,"half_2",39665,39670,True,16,"top"
792647,"half_2",39665,39670,True,17,"top"
792648,"half_2",39665,39670,True,31,"middle"
792711,"half_1",39665,39668,True,35,"middle"
792740,"half_2",39665,39653,False,47,"middle"
792780,"half_1",39665,39667,True,1,"bottom"
792781,"half_1",39665,39667,True,15,"middle"
792830,"half_2",39665,39650,False,49,"top"
792869,"half_1",39665,39666,True,1,"middle"
792870,"half_1",39665,39666,True,1,"middle"
792871,"half_1",39665,39666,True,2,"middle"
792872,"half_1",39665,39666,True,24,"middle"
792873,"half_1",39665,39666,True,38,"top"
792874,"half_1",39665,39666,True,43,
792875,"half_1",39665,39666,True,45,"bottom"
792876,"half_2",39665,39666,True,5,"middle"
792877,"half_2",39665,39666,True,13,"middle"
792878,"half_2",39665,39666,True,15,"middle"
792879,"half_2",39665,39666,True,40,"bottom"
792932,"half_2",39665,39677,True,35,"top"
792956,"half_2",39665,39660,False,35,"top"
793027,"half_2",39665,39679,True,17,"top"
793045,"half_1",39665,39664,True,4,"bottom"
793046,"half_1",39665,39664,True,20,"bottom"
793074,"half_1",39665,39671,True,28,"bottom"
793075,"half_2",39665,39671,True,23,"middle"
793076,"half_2",39665,39671,True,29,"top"
793090,"half_1",39665,39658,False,32,"middle"
793091,"half_2",39665,39658,False,16,"middle"
793092,"half_2",39665,39658,False,23,"top"
793134,"half_1",39665,39669,True,37,"middle"
793135,"half_2",39665,39669,True,16,"top"
793160,"half_1",39665,39651,False,38,"top"
793204,"half_2",39665,39676,True,4,"bottom"
793231,"half_2",39665,39675,True,37,"middle"
822974,"half_2",41156,41171,False,12,"top"
823028,"half_2",41156,41179,False,22,"middle"
823228,"half_1",41156,41178,False,23,"middle"
823313,"half_2",41156,41161,True,6,"top"
823504,"half_2",41156,41158,True,27,"top"
823505,"half_2",41156,41158,True,29,"top"
823524,"half_1",41156,41150,True,45,"middle"
823574,"half_1",41156,41152,True,7,"middle"
823575,"half_1",41156,41152,True,32,"bottom"
823586,"half_1",41156,41165,True,32,"top"
798088,"half_1",39949,39941,True,15,"middle"
798089,"half_1",39949,39941,True,37,"middle"
798090,"half_2",39949,39941,True,2,"middle"
798091,"half_2",39949,39941,True,30,"bottom"
798092,"half_2",39949,39941,True,39,"middle"
798168,"half_1",39949,39928,False,14,"bottom"
798169,"half_2",39949,39928,False,21,"bottom"
798243,"half_1",39949,39952,True,13,"bottom"
798244,"half_1",39949,39952,True,15,"middle"
798245,"half_1",39949,39952,True,21,"bottom"
798246,"half_1",39949,39952,True,23,"bottom"
798247,"half_1",39949,39952,True,33,"bottom"
798248,"half_1",39949,39952,True,36,"bottom"
798249,"half_1",39949,39952,True,39,"middle"
798250,"half_2",39949,39952,True,12,"middle"
798251,"half_2",39949,39952,True,13,"bottom"
798252,"half_2",39949,39952,True,17,"bottom"
798253,"half_2",39949,39952,True,21,"bottom"
798254,"half_2",39949,39952,True,24,"bottom"
798255,"half_2",39949,39952,True,29,"bottom"
798256,"half_2",39949,39952,True,38,"bottom"
798324,"half_1",39949,39929,False,3,"middle"
798393,"half_1",39949,39943,True,9,"middle"
798394,"half_1",39949,39943,True,20,"bottom"
798395,"half_1",39949,39943,True,42,"bottom"
798396,"half_2",39949,39943,True,24,"bottom"
798652,"half_2",39949,39927,False,10,"bottom"
798653,"half_2",39949,39927,False,53,"bottom"
798679,"half_1",39949,39956,True,8,"bottom"
798680,"half_1",39949,39956,True,26,"bottom"
798681,"half_1",39949,39956,True,26,"bottom"
798682,"half_1",39949,39956,True,38,"bottom"
798683,"half_1",39949,39956,True,46,"bottom"
798684,"half_2",39949,39956,True,9,"bottom"
798685,"half_2",39949,39956,True,16,"middle"
798686,"half_2",39949,39956,True,22,"bottom"
798705,"half_1",39949,39946,True,19,"bottom"
798706,"half_2",39949,39946,True,2,"bottom"
798707,"half_2",39949,39946,True,27,"middle"
798708,"half_2",39949,39946,True,31,"middle"
798818,"half_2",39949,39931,False,41,"bottom"
798835,"half_2",39949,39948,True,2,"middle"
798867,"half_2",39949,39945,True,29,"bottom"
787148,"half_1",39424,39438,False,4,"bottom"
787149,"half_2",39424,39438,False,14,"bottom"
787267,"half_2",39424,39426,True,5,"top"
787617,"half_1",39424,39436,True,14,"bottom"
787618,"half_1",39424,39436,True,43,"middle"
787619,"half_1",39424,39436,True,45,"middle"
787620,"half_1",39424,39436,True,46,"bottom"
787653,"half_1",39424,39448,False,21,"middle"
787676,"half_2",39424,39437,False,30,"top"
787719,"half_1",39424,39422,True,19,"middle"
787720,"half_2",39424,39422,True,5,"middle"
787721,"half_2",39424,39422,True,47,"top"
787722,"half_2",39424,39422,True,48,"top"
787785,"half_1",39424,39423,True,7,"middle"
787786,"half_1",39424,39423,True,30,"middle"
787787,"half_1",39424,39423,True,34,"middle"
787788,"half_1",39424,39423,True,39,"top"
787789,"half_1",39424,39423,True,45,"top"
787790,"half_2",39424,39423,True,21,"middle"
787791,"half_2",39424,39423,True,47,"top"
787900,"half_1",39424,39421,True,27,"middle"
787901,"half_2",39424,39421,True,29,"bottom"
787921,"half_2",39424,39452,False,50,"middle"
787930,"half_1",39424,39431,True,11,"bottom"
787931,"half_1",39424,39431,True,28,"middle"
787932,"half_1",39424,39431,True,32,"middle"
787933,"half_1",39424,39431,True,37,"middle"
787934,"half_1",39424,39431,True,43,"middle"
787935,"half_2",39424,39431,True,2,"bottom"
787936,"half_2",39424,39431,True,12,"top"
787954,"half_2",39424,39447,False,41,"middle"
787969,"half_1",39424,39433,True,30,"top"
787992,"half_1",39424,39429,True,24,"top"
788012,"half_2",39424,39430,True,47,"top"
788021,"half_2",39424,39428,True,47,"middle"
791741,"half_1",39606,39605,True,23,"bottom"
791742,"half_1",39606,39605,True,34,"middle"
791743,"half_1",39606,39605,True,37,"middle"
791744,"half_2",39606,39605,True,16,"middle"
791871,"half_1",39606,39618,False,1,"middle"
791872,"half_2",39606,39618,False,10,"top"
792067,"half_1",39606,39607,True,37,"middle"
792096,"half_1",39606,39609,True,7,"bottom"
792097,"half_1",39606,39609,True,23,"bottom"
792098,"half_2",39606,39609,True,3,"bottom"
792099,"half_2",39606,39609,True,15,"bottom"
792100,"half_2",39606,39609,True,15,"top"
792101,"half_2",39606,39609,True,15,"top"
792119,"half_1",39606,39620,False,9,"middle"
792180,"half_2",39606,39608,True,10,"top"
792181,"half_2",39606,39608,True,10,"top"
792254,"half_2",39606,39624,False,16,"top"
792344,"half_2",39606,39611,True,37,"middle"
792353,"half_2",39606,39604,True,16,"bottom"
792354,"half_2",39606,39604,True,40,"bottom"
792384,"half_1",39606,39614,True,32,"middle"
792385,"half_1",39606,39614,True,34,"bottom"
792396,"half_1",39606,39617,False,6,"bottom"
792397,"half_2",39606,39617,False,12,"bottom"
792435,"half_2",39606,39613,True,5,"bottom"
792436,"half_2",39606,39613,True,17,"middle"
792437,"half_2",39606,39613,True,45,"bottom"
1463231,"half_2",65541,65544,True,5,"middle"
1463232,"half_2",65541,65538,True,9,"middle"
1463233,"half_2",65541,65536,True,9,"middle"
1463234,"half_2",65541,65533,True,9,"middle"
1463235,"half_2",65541,65532,True,9,"middle"
1463236,"half_2",65541,65536,True,10,"middle"
1463237,"half_2",65541,65535,True,10,"middle"
1463238,"half_2",65541,65533,True,10,"middle"
1463239,"half_2",65541,65550,False,13,"top"
1463240,"half_2",65541,65536,True,14,"top"
1463241,"half_2",65541,65538,True,14,"top"
1463242,"half_2",65541,65538,True,16,"middle"
1463243,"half_2",65541,65532,True,16,"middle"
1463244,"half_2",65541,65533,True,21,"bottom"
1463245,"half_2",65541,65530,True,23,"bottom"
1463246,"half_2",65541,65544,True,26,"middle"
1463247,"half_2",65541,65540,True,30,"middle"
1463248,"half_2",65541,65531,True,32,"middle"
1463249,"half_2",65541,65541,True,32,"middle"
1463250,"half_2",65541,65537,True,32,"middle"
1463251,"half_2",65541,65533,True,32,"top"
1463252,"half_2",65541,65533,True,32,"top"
1463253,"half_2",65541,65538,True,33,"top"
1463254,"half_2",65541,65552,False,34,"top"
1463255,"half_2",65541,65552,False,36,"top"
1463256,"half_2",65541,65531,True,38,"bottom"
1463257,"half_2",65541,65542,True,39,"middle"
1463258,"half_2",65541,65542,True,39,"top"
1463259,"half_2",65541,65533,True,40,"middle"
1463260,"half_2",65541,65533,True,41,"middle"
1463261,"half_2",65541,65538,True,41,"middle"
1463262,"half_2",65541,65533,True,42,"middle"
1463263,"half_2",65541,65530,True,42,"middle"
1463264,"half_2",65541,65544,True,42,"top"
1463265,"half_2",65541,65542,True,42,"middle"
1463266,"half_2",65541,65532,True,46,"middle"
1463267,"half_2",65541,65540,True,46,"middle"
1463268,"half_2",65541,65532,True,46,"middle"
842405,"half_2",42217,42198,False,4,"top"
842544,"half_1",42217,42212,True,19,"top"
842545,"half_1",42217,42212,True,27,"top"
842546,"half_1",42217,42212,True,40,"top"
842908,"half_1",42217,42222,True,39,"top"
842909,"half_1",42217,42222,True,41,"middle"
842910,"half_2",42217,42222,True,4,"top"
843049,"half_1",42217,42214,True,43,"middle"
843091,"half_1",42217,42221,True,20,"middle"
843092,"half_1",42217,42221,True,24,"middle"
843093,"half_1",42217,42221,True,25,"bottom"
843121,"half_1",42217,42215,True,2,"top"
843122,"half_1",42217,42215,True,6,"middle"
787254,"half_1",39433,39426,True,14,"bottom"
787255,"half_2",39433,39426,True,21,"middle"
787300,"half_1",39433,39442,False,28,"top"
787385,"half_1",39433,39439,False,10,"bottom"
787442,"half_1",39433,39441,False,4,"bottom"
787479,"half_1",39433,39449,False,42,"bottom"
787553,"half_1",39433,39445,False,31,"bottom"
787688,"half_1",39433,39422,True,33,"top"
787873,"half_2",39433,39443,False,16,"top"
787978,"half_1",39433,39429,True,20,"top"
842627,"half_2",42205,42196,True,28,"middle"
842761,"half_2",42205,42203,True,29,"top"
842762,"half_2",42205,42203,True,48,"middle"
842771,"half_2",42205,42202,True,30,"top"
788096,"half_1",39467,39487,False,17,"bottom"
788097,"half_1",39467,39487,False,33,"bottom"
788180,"half_1",39467,39471,True,6,"bottom"
788181,"half_1",39467,39471,True,17,"bottom"
788182,"half_1",39467,39471,True,33,"bottom"
788283,"half_1",39467,39468,True,8,"bottom"
788284,"half_1",39467,39468,True,33,"bottom"
788285,"half_1",39467,39468,True,33,"bottom"
788286,"half_1",39467,39468,True,33,"bottom"
788287,"half_1",39467,39468,True,42,"bottom"
788288,"half_1",39467,39468,True,46,"bottom"
788289,"half_1",39467,39468,True,47,"bottom"
788408,"half_1",39467,39477,True,18,"bottom"
788409,"half_1",39467,39477,True,34,"bottom"
788410,"half_1",39467,39477,True,47,"bottom"
788497,"half_1",39467,39491,False,13,"bottom"
788498,"half_1",39467,39491,False,33,"bottom"
788499,"half_1",39467,39491,False,34,"bottom"
788500,"half_1",39467,39491,False,45,"bottom"
788501,"half_1",39467,39491,False,47,"bottom"
788502,"half_1",39467,39491,False,47,
788577,"half_1",39467,39486,False,3,"bottom"
788578,"half_1",39467,39486,False,8,"bottom"
788579,"half_1",39467,39486,False,36,"bottom"
788580,"half_1",39467,39486,False,47,"bottom"
788581,"half_1",39467,39486,False,47,"bottom"
788582,"half_1",39467,39486,False,47,"bottom"
788583,"half_1",39467,39486,False,47,"bottom"
788584,"half_2",39467,39486,False,3,"bottom"
788585,"half_2",39467,39486,False,17,"bottom"
788706,"half_1",39467,39473,True,34,"bottom"
788884,"half_1",39467,39469,True,7,"bottom"
788885,"half_1",39467,39469,True,10,"bottom"
788886,"half_1",39467,39469,True,13,"bottom"
788887,"half_2",39467,39469,True,20,"bottom"
788888,"half_2",39467,39469,True,22,"bottom"
788959,"half_1",39467,39489,False,46,"bottom"
789055,"half_1",39467,39479,True,13,"bottom"
789056,"half_1",39467,39479,True,13,"bottom"
789057,"half_1",39467,39479,True,33,"bottom"
789058,"half_1",39467,39479,True,33,"bottom"
789059,"half_1",39467,39479,True,33,"bottom"
789060,"half_1",39467,39479,True,46,"bottom"
789061,"half_1",39467,39479,True,47,"bottom"
789062,"half_1",39467,39479,True,47,"bottom"
789169,"half_1",39467,39470,True,8,"bottom"
789170,"half_1",39467,39470,True,33,"bottom"
789246,"half_1",39467,39476,True,3,"bottom"
